"file","Description"
"319.mp3","桃園市客家青年會首次辦理南向交流計畫，10日前往高雄拜會高雄市客家青年會，近百位客家青年相見歡，分享多年來在客家事務的努力，也對客家意識提升以及族群認同，有深刻討論。"
"320.mp3","疫情緣故，苗栗縣後龍鎮停辦2年的後龍西瓜節，10日下午在後龍鎮公所新大樓廣場舉辦，主辦單位也準備650顆大西瓜免費品嚐，吸引大量人潮到場吃西瓜，另外也安排登上國際舞台的火舞親子劇演出，讓民眾吃瓜看表演，就算中途下起雨，也沒人離場。"
"321.mp3","苗栗三義雲火龍，昨天10日晚間熱鬧登場，由草編神龍雲火龍，率領民間陣頭、民俗團體，沿著水美街進行踩街活動，為民眾祈福，鄉公所也安排客家音樂饗宴，期盼透過地方民俗活動，傳承在地特色文化，讓民眾感受客庄多元的藝術風貌。"
"322.mp3","客籍文學家李喬今年90大壽，客委會特別在公館鄉山泉水文學基地，舉辦李喬文學草地音樂會，以音樂會方式演繹李喬文學作品，除了感謝李喬對臺灣文學的付出，也希望透過客家文學、音樂的展演，讓更多人認識臺灣客家文化之美。"
"323.mp3","2023客家小炒全國爭霸賽南區初賽，今天10日在屏東縣竹田公有零售市場盛大登場，匯集南區包含雲林、嘉義、高雄市以及屏東縣的料理好手，現場也吸引許多民眾觀賽，場面熱鬧非凡。"
"324.mp3","迎接端午節到來，臺北市客家文化基金會和臺北市中正區新營里，共同舉辦鬧熱端午粽飄香活動，除了發放粽子、香包、親子DIY等活動之外，現場還有客語繞口令挑戰，讓民眾學客語，也提前感受過節氣氛。"
"325.mp3","雲林縣已邁入超高齡社會，為了豐富銀髮族的生活，崙背鄉羅厝社區辦理農委會水保局綠色照顧計畫，安排國小學生到社區和老人家們一起互動學習，落實老幼共學的理念。"
"326.mp3","響應國家海洋日，新竹市環保局在南寮漁港貝殼公園，辦理洋洋洋竹塹三態子守護祭淨海活動，吸引民眾將近400人參加，共清理垃圾800公斤。新竹市也加碼辦理為期1個月的淨海行動，鼓勵民眾一起來守護海洋生態資源。"
"327.mp3","為實現資源有限，創意無限的循環設計概念，桃園中原大學與長榮航空公司，合作舉辦第一屆長榮航空ESG環保創新設計競賽，鼓勵學生發揮創意巧思，將除役航空貨櫃設計再生，開創廢棄物，轉化為校園亮點與綠色產品多元創作。"
"328.mp3","南投縣中寮鄉龍眼林福利協會，長期照顧在地弱勢長輩，獲得頂新和德文教基金會的肯定，長期給予贊助，在端午節前夕，基金會帶領志工來到福利協會和長輩一起包粽子，同時也體驗打便當的工作，實際了解協會的送餐運作。"
"329.mp3","六月初舉辦的全國中小學客語對話能力競賽，共計242隊報名參賽，參賽學生現場抽題後，有30分鐘的討論準備上場，高雄市的美濃國小在這次競賽，拿到了2項優等、1項佳作，展現臨場反應和團隊之間的默契。"
"330.mp3","農業是需要大量人力的工作，尤其是種植短期葉菜類，不過現在有機械可以取代人力，而且比傳統人力快5倍以上，農委會辦理農機示範觀摩活動，讓農民不必再為找不到工人而煩惱。"
"331.mp3","第2屆浪漫臺三線藝術季，即將在6月24日盛大登場，這次藝術季特別和知名連鎖餐廳合作，嚴選臺三線上物產食材，推出藝術季限定料理，今天9日菜色料理初亮相，色香味俱全又富含豐富故事，顛覆傳統想像。"
"332.mp3","以專輯客家的卡夫卡，入圍第34屆金曲獎最佳客語歌手獎的黃子軒，近期帶領樂團黃子軒與山平快，前進荷蘭巡迴演出，除了前進當地市集，還在荷蘭著名的運河上進行展演，不少旅荷臺人得知消息，特地前來支持，也直呼能在當地聽見母語音樂十分感動。"
"333.mp3","臺灣休閒農業發展協會，舉辦大馬盃專業攝影比賽，已經有12年的歷史，邀請馬來西亞各大媒體來參加，今年特別安排到南投縣國姓鄉，深入拍攝在地農業特色，希望透過媒體深入報導，將臺灣最優質的農村旅遊推廣到國際。"
"334.mp3","屏東縣政府創造大店長課程品牌，9年來共計培育了245位在地青年創業家，今天9日第9期基礎營運班課程結訓，總共29名從事工程、藝術文化、農水產、餐飲業的青年創業家，完成8週的密集課程訓練。"
"335.mp3","監察委員鴻義章和賴鼎銘，今天8日到新竹縣巡察湖口反縣立生命園區自救會和新竹縣反生命園區委員會，藉由這樣的機會向監委陳情，並遞交反對連署書，訴求撤銷生命園區計畫案，並要求徹查，對此新竹縣政府回應，尊重各種聲音。"
"336.mp3","桃園萬能科大餐飲管理系學生江佩萱，出生時右手手指沾黏連在一起，經多次手術與復健，勉強恢復右手功能，不向命運低頭的她，大學專心投入專業烘焙領域，去年勇奪全國身心障礙者技能競賽，蛋糕裝飾組金牌，從她身上看到了奮鬥不懈的精神，榮獲總統教育獎奮發向上獎。"
"337.mp3","南投縣埔里鎮宏仁國中，爭取扶輪社全球獎助金計畫，希望結合在地公益課輔團體，改善偏鄉師資缺乏的情形，今天8日正式啟動，希望廣泛運用資源，提升大埔里地區的弱勢學童教育。"
"338.mp3","如果學生宿舍外就是茶園美景，會是什麼樣子呢？國立聯合大學最近啟用第六宿舍，從裡面向外看出去，就可見到美麗的茶園景觀，學校還爭取教育部經費，設置直播間、電競室、健身房等，迎接學生入住。"
"339.mp3","夏天是芒果的盛產期，屏東縣枋山鄉由於自然氣候條件得天獨厚，愛文芒果種植面積達600多公頃，也是全臺最早上市的地區，農民以草生栽培不催熟方式種植，加上充足的陽光，和現地特有的落山風，讓枋山芒果更香甜、更有滋味，枋山鄉公所6月10、11日，將舉辦枋山愛文芒果文化節。"
"340.mp3","2003年7月1日客家電視正式開播，成為24小時不間斷，關注客家文化的頻道，至今即將邁入20週年，8日客家電視舉辦有聲有影譟起來記者會，慶祝客家電視20歲，總統蔡英文、客委會主委楊長鎮，以及客家電視開台元老都親臨現場，一同見證這歷史性的時刻。"
"341.mp3","推廣綠能產業發展，苗栗縣政府針對已核准的131案地面型光電案場進行評核，評選出5處績優光電案場，8日進行頒獎表揚，並舉辦生態友善措施說明會，希望在發展綠能產業時落實環境生態保育。"
"342.mp3","傳承詔安母語，雲林縣政府委託崙背國小辦理，詔安客語講古比賽，有來自雲林詔安客地區，7所學校共10組學生參加，除了讓學生有表現舞台，也讓小朋友能相互交流。"
"343.mp3","鯉魚山是臺東市重要的地標，更是居民常運動休閒的地方，但整座鯉魚山長滿外來種銀合歡，影響生態，臺東林管處就與環境工作者合作，用樸門永續設計的概念，小區域移除銀合歡，並就地利用，做為復育原生種樹苗的資材，讓公民一起參與生態保護工作。"
"344.mp3","去年關山爆發黑椿象蟲害，讓關山100公頃的有機稻米區產量大減，一年來經過臺東農改場的生物防治，田間觀察蟲害威脅大減9成以上，有機田區今年可望恢復產量，但關山鎮公所卻認為蟲害仍在，甚至已影響慣行田區及民眾，經臺東縣政府專案核准後，將開放2千公頃農田，申請焚燒稻草減少蟲害，出現中央與地方不同調的情形。"
"345.mp3","一樣是鼓勵小朋友多多講客語，高雄市美濃區公所從5月開始，連續舉辦9場美濃愛講客活動，邀請老師到高雄市立圖書館，美濃分館講故事，來自美濃國小附設幼兒園的小朋友，跟著神奇大傘的繪本故事，學習客語也學習愛與包容。"
"346.mp3","桃園楊梅員本里附近的垃圾掩埋場，近2年愈堆愈高，惡臭飄散數里，蒼蠅更是滿天飛，鄰近住家苦不堪言，對此桃園市環保局表示，6月起，每週載運1300公噸垃圾到焚化廠處理，減少掩埋場的垃圾量。"
"347.mp3","夏天是吃竹筍的季節，不過今年因為乾旱缺雨，使得屏東綠竹筍的產量大減，價格也順勢大漲，現在市場價每臺斤要120至150元，想煮個竹筍排骨湯就得花300多元，讓人覺得吃不消。"
"348.mp3","花蓮最南端的富里鄉，吳江國小原本是一個，全校只有17位學生的迷你小校，近3年來，因為推動客語教學有成，學生數成長將近一倍，而且在今年首屆試辦的客語對話比賽中，吳江國小還得到全國佳作的亮眼成績，激勵學生更投入客語學習。"
"349.mp3","疫情解封後，苗栗竹南蛇窯再度邀請國外陶藝家駐村，來自紐西蘭的陶藝家伊蓮娜Elena Renker，未來一個月除了創作作品，也將舉辦工作坊，與臺灣的陶藝愛好者交流，象徵竹南蛇窯在後疫情時代，重啟國際交流活動。"
"350.mp3","屏東縣新埤國小，每年畢業生都有自縫畢業胸花的傳統，因為疫情中斷3年，今年畢業典禮總算能夠恢復傳統，讓學生手縫胸花，慶祝自己畢業，同時答謝觀禮的來賓。"
"351.mp3","新竹市文化局管理的圖書館，目前總共有7個分館，其中東區的金山分館，預定今年在9月閉館，引起當地居民反對，市議員要求文化局要與地方溝通，對此文化局表示，金山分館遷移到關東分館，是已經定案的計畫，至於停車不便利的部分，將會和交通處研究處理方案。"
"352.mp3","花蓮縣吉安鄉前年9月申請客委會禾埕專案計畫，在吉安國小校園內打造桐花造型的運動場地，目前施工進度已完成9成，預計7月暑假前就會完工，開放給鄉親公共多元使用。"
"353.mp3","南投縣名間鄉松柏嶺地區是縣內重要茶葉產區，不過長期缺乏灌溉用水，所以在民國77年就啟動八卦山旱灌計畫，只是到目前為止成效有限，現在埔中村一度水費高達29元，比平地水費一度平均15元，多了快一倍，今天6日鄉公所、農田水利署等相關單位到現場會勘，希望能解決農民的難題。"
"354.mp3","雖然今年因氣候影響，芒果產量銳減5成，不過屏東枋山芒果農盧旺昇，連續第8年捐贈創世基金會屏東院，500盒寶島級愛文芒果，價值45萬元，義賣力挺植物人服務，他更號召合作社社員，共同提供3000盒產銷級芒果禮盒義賣，籌募100萬元的植物人安養經費。"
"355.mp3","華山基金會屏東里港愛心天使站，成立17年感恩茶會，今天6日由基金會安排美學團隊，幫20位長輩化妝打扮，並換上日式浴衣，營造像出國一般的感受，讓老人家在充滿日式風格的老建築前，留下美好回憶。"
"356.mp3","客委會首次舉辦全國中小學客家藝文競賽-客語對話能力試辦計畫，不同於以往客語歌唱、演講，及戲劇表演的樣板競賽，即興對話演出、生活化詞彙，更能真正顯現學生使用客語溝通流利程度。"
"357.mp3","客家委員會首次辦理全國中小學客語對話能力競賽，彰化縣成功國小西畔分校報名3組隊伍，全部都獲得獎項，雖然成績不是最好，但全校只27名學生，這樣的成績值得稱讚。"
"358.mp3","為推廣在地油礦文化，苗栗縣政府以出磺坑歷史現場再現計畫，推出國中版教材，將文化資產與校園學科結合，讓學生走出教室進入文化資產場域，認識家鄉文化同時也印證學科知識。"
